,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,subject,Pass,Parents_edu
616,GP,F,16,U,GT3,T,1,2,other,other,course,mother,1,1,0,no,no,no,no,yes,no,yes,no,5,2,4,1,2,5,3,12,11,11,Portuguese,TRUE,2
617,GP,F,17,R,GT3,T,2,1,at_home,services,course,mother,3,2,0,no,no,no,yes,yes,yes,no,no,2,1,1,1,1,3,1,13,13,13,Portuguese,TRUE,2
618,GP,F,17,R,LE3,A,1,4,other,other,course,other,4,1,1,no,yes,no,no,yes,yes,yes,no,5,3,4,1,1,5,7,9,9,8,Portuguese,FALSE,4
619,GP,M,18,U,GT3,T,2,2,other,services,reputation,father,1,2,0,no,no,no,no,yes,no,yes,no,5,3,4,3,4,2,7,8,7,8,Portuguese,FALSE,2
620,GP,F,17,U,LE3,A,2,2,other,other,home,mother,1,1,1,no,yes,no,no,no,no,yes,no,3,1,2,1,1,1,7,11,9,10,Portuguese,TRUE,2
621,GP,F,17,R,LE3,T,1,1,at_home,other,course,mother,2,3,0,no,no,no,yes,yes,yes,yes,no,4,2,3,1,3,5,3,15,14,15,Portuguese,TRUE,1
622,GP,F,17,U,LE3,A,4,2,teacher,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,no,no,4,2,2,1,1,4,3,15,14,14,Portuguese,TRUE,4
623,GP,M,17,U,LE3,T,4,3,health,other,course,mother,2,2,0,no,no,no,yes,yes,yes,yes,yes,2,3,4,1,4,5,7,15,15,15,Portuguese,TRUE,4
624,GP,M,17,R,LE3,A,4,4,teacher,other,course,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,3,2,3,2,3,4,0,12,12,12,Portuguese,TRUE,4
625,GP,M,16,U,LE3,T,4,3,teacher,other,course,mother,1,1,0,no,no,no,yes,no,yes,yes,no,5,3,4,1,1,3,6,14,14,15,Portuguese,TRUE,4
626,GP,M,16,U,GT3,T,4,4,services,services,course,mother,1,1,0,no,no,yes,yes,yes,yes,yes,no,5,2,2,1,2,5,3,14,15,15,Portuguese,TRUE,4
627,GP,F,17,U,GT3,T,4,4,teacher,services,course,mother,1,2,0,no,yes,yes,no,yes,yes,yes,yes,5,2,1,1,4,5,1,11,11,12,Portuguese,TRUE,4
628,GP,M,17,R,GT3,T,1,1,other,other,home,father,2,3,0,no,no,no,no,no,yes,yes,yes,4,2,3,1,1,1,1,13,14,15,Portuguese,TRUE,1
629,GP,F,17,U,GT3,T,3,3,services,other,home,mother,2,3,0,no,yes,no,no,yes,yes,yes,yes,4,1,2,2,3,5,7,11,11,11,Portuguese,TRUE,3
630,GP,F,17,U,GT3,T,1,1,at_home,other,course,mother,1,2,0,yes,no,no,no,no,yes,no,yes,4,2,2,1,1,4,7,10,9,10,Portuguese,TRUE,1
631,GP,F,18,U,GT3,T,2,1,other,other,course,other,2,3,0,no,yes,no,no,no,yes,yes,yes,4,3,4,1,1,3,7,12,10,11,Portuguese,TRUE,2
632,GP,M,16,U,GT3,T,2,1,other,other,course,mother,3,1,0,no,no,no,no,yes,yes,yes,no,4,2,3,1,1,4,6,15,16,16,Portuguese,TRUE,2
633,GP,F,17,U,GT3,T,1,1,other,services,course,father,1,2,0,no,yes,no,no,yes,yes,no,no,4,2,4,1,2,5,3,11,10,11,Portuguese,TRUE,1
634,GP,M,17,U,GT3,T,2,3,other,other,course,father,2,1,0,no,no,no,no,yes,yes,yes,no,5,1,2,1,1,2,1,9,12,13,Portuguese,TRUE,3
635,GP,M,22,U,GT3,T,3,1,services,services,other,mother,1,1,3,no,no,no,no,no,no,yes,yes,5,3,4,5,4,1,7,7,8,5,Portuguese,FALSE,3
636,GP,M,18,R,LE3,T,3,3,other,services,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,2,3,1,3,5,7,10,9,10,Portuguese,TRUE,3
637,GP,M,16,U,GT3,T,0,2,other,other,other,mother,1,1,0,no,no,no,no,no,yes,yes,no,4,2,2,2,4,5,0,11,12,11,Portuguese,TRUE,2
638,GP,M,18,U,GT3,T,3,2,services,other,course,mother,2,1,0,no,no,no,no,yes,no,yes,no,4,3,4,2,4,5,7,7,8,7,Portuguese,FALSE,3
639,GP,M,16,U,GT3,T,3,3,at_home,other,reputation,other,3,2,1,yes,yes,no,no,no,yes,yes,no,5,2,3,1,3,2,3,9,11,10,Portuguese,TRUE,3
640,GP,M,18,U,GT3,T,2,1,services,services,other,mother,1,1,2,no,no,no,no,no,no,yes,no,3,1,4,2,4,5,3,7,8,6,Portuguese,FALSE,2
641,GP,M,16,R,GT3,T,2,1,other,other,course,mother,2,1,0,no,no,no,yes,no,yes,no,no,3,2,2,1,3,3,1,14,13,12,Portuguese,TRUE,2
642,GP,M,17,R,GT3,T,2,1,other,other,course,mother,1,1,0,no,no,no,no,no,yes,yes,no,4,3,2,2,4,5,0,12,12,13,Portuguese,TRUE,2
643,GP,M,17,U,LE3,T,1,1,health,other,course,mother,2,1,1,no,yes,no,yes,yes,yes,yes,no,4,3,4,1,2,5,0,9,10,10,Portuguese,TRUE,1
644,GP,F,18,U,LE3,A,2,1,other,other,course,mother,1,2,0,no,yes,no,no,no,yes,yes,yes,4,2,4,1,3,5,1,12,12,13,Portuguese,TRUE,2
645,GP,F,17,U,LE3,T,4,2,teacher,services,reputation,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,4,1,3,1,1,4,1,14,15,17,Portuguese,TRUE,4
646,GP,F,19,U,GT3,T,2,2,services,services,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,2,3,1,1,5,0,10,10,11,Portuguese,TRUE,2
647,GP,M,18,U,LE3,T,2,1,services,other,course,mother,3,2,1,no,no,no,yes,no,no,yes,no,4,3,4,4,4,5,3,11,10,11,Portuguese,TRUE,2
648,GP,F,17,R,GT3,T,4,2,other,other,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,4,2,4,1,3,5,1,11,12,14,Portuguese,TRUE,4
649,GP,F,18,U,LE3,T,1,1,other,at_home,home,mother,1,3,0,no,yes,no,no,no,yes,no,no,4,3,3,2,3,3,3,11,12,14,Portuguese,TRUE,1
650,GP,F,18,R,GT3,T,2,2,other,other,home,mother,1,2,0,yes,no,no,no,yes,yes,no,no,3,1,3,1,1,5,3,11,11,13,Portuguese,TRUE,2
651,GP,M,19,U,LE3,A,4,3,services,at_home,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,2,1,1,1,1,3,11,13,14,Portuguese,TRUE,4
652,GP,M,18,U,GT3,T,2,1,other,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5,1,4,1,2,4,1,16,16,16,Portuguese,TRUE,2
653,GP,M,17,R,GT3,T,2,2,other,services,other,mother,2,1,0,no,no,no,no,no,no,no,no,5,1,2,1,1,4,0,9,10,10,Portuguese,TRUE,2
654,GP,F,17,U,LE3,T,2,2,services,services,course,father,1,3,0,no,no,no,yes,yes,yes,yes,yes,3,3,1,1,1,2,1,10,11,12,Portuguese,TRUE,2
655,GP,F,20,R,GT3,T,2,1,other,other,course,other,2,2,0,no,yes,yes,yes,yes,no,yes,yes,1,1,3,1,2,2,7,10,12,12,Portuguese,TRUE,2
656,GP,F,18,U,GT3,T,4,3,services,other,home,father,1,2,0,no,yes,no,no,yes,yes,yes,yes,3,1,2,1,3,2,1,15,15,15,Portuguese,TRUE,4
657,GP,M,18,U,GT3,T,4,3,teacher,other,course,mother,1,2,0,no,yes,no,no,no,yes,yes,no,4,2,2,1,1,3,1,10,10,11,Portuguese,TRUE,4
658,GP,M,18,R,GT3,T,3,2,other,other,course,mother,1,3,0,no,no,no,yes,no,yes,no,no,5,2,2,1,1,3,1,10,11,12,Portuguese,TRUE,3
659,GP,F,17,U,GT3,T,3,3,other,other,home,mother,1,3,0,no,no,no,yes,no,yes,no,no,3,1,3,1,1,4,1,15,12,13,Portuguese,TRUE,3
660,GP,F,18,U,GT3,T,2,2,at_home,services,home,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,2,3,1,1,3,0,11,12,13,Portuguese,TRUE,2
661,GP,M,17,U,GT3,T,2,2,other,other,home,father,2,1,0,no,no,no,no,yes,no,yes,no,4,3,4,2,3,4,7,8,8,9,Portuguese,FALSE,2
662,GP,M,18,R,LE3,A,3,4,other,other,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,1,4,3,4,1,5,15,16,16,Portuguese,TRUE,4
663,GP,M,17,U,GT3,T,3,1,services,other,other,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,3,4,3,4,5,0,11,11,14,Portuguese,TRUE,3
664,GP,F,18,R,GT3,T,4,4,teacher,other,reputation,mother,2,2,0,no,no,no,yes,yes,yes,yes,no,4,2,4,2,2,4,7,10,11,12,Portuguese,TRUE,4
665,GP,M,18,U,GT3,T,4,2,health,other,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,yes,5,3,4,1,3,5,3,10,12,14,Portuguese,TRUE,4
666,GP,F,18,R,GT3,T,2,1,other,other,reputation,mother,2,2,0,no,yes,no,no,yes,no,yes,yes,4,2,4,1,2,3,7,8,9,10,Portuguese,TRUE,2
667,GP,F,19,U,GT3,T,3,3,other,services,home,other,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,4,3,3,5,7,11,12,12,Portuguese,TRUE,3
668,GP,F,18,U,GT3,T,2,3,other,services,reputation,father,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,3,4,1,3,2,7,16,16,16,Portuguese,TRUE,3
669,GP,F,18,U,LE3,T,1,1,other,other,home,mother,2,2,0,no,yes,no,no,no,yes,no,no,4,3,3,1,1,3,1,13,13,13,Portuguese,TRUE,1
670,GP,M,17,R,GT3,T,1,2,at_home,at_home,home,mother,1,2,0,no,yes,no,yes,no,yes,no,yes,3,3,2,2,2,1,1,16,17,18,Portuguese,TRUE,2
671,GP,F,18,U,GT3,T,2,1,other,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,1,4,1,2,1,7,14,14,15,Portuguese,TRUE,2
672,GP,F,17,U,GT3,T,2,4,at_home,health,reputation,mother,2,2,0,no,yes,no,no,yes,yes,yes,yes,4,2,3,1,1,1,5,15,16,16,Portuguese,TRUE,4
673,GP,F,17,U,LE3,T,2,2,services,other,course,mother,2,2,0,yes,yes,no,no,yes,yes,yes,yes,4,3,4,2,3,5,5,12,12,12,Portuguese,TRUE,2
674,GP,F,18,R,GT3,A,3,2,other,services,home,mother,2,2,0,no,no,no,no,no,no,yes,yes,4,1,1,1,1,5,7,12,9,10,Portuguese,TRUE,3
675,GP,M,18,U,GT3,T,4,4,teacher,services,home,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,3,1,4,1,4,3,5,11,12,12,Portuguese,TRUE,4
676,GP,F,18,U,GT3,T,4,4,health,health,reputation,father,1,2,1,yes,yes,no,yes,yes,yes,yes,yes,2,3,4,1,1,4,1,14,12,13,Portuguese,TRUE,4
677,GP,F,17,U,GT3,T,2,2,other,services,reputation,father,3,3,0,no,yes,no,no,yes,yes,yes,yes,4,1,3,1,1,1,7,13,15,15,Portuguese,TRUE,2
678,GP,F,19,R,GT3,T,3,2,services,services,reputation,father,1,2,1,yes,yes,no,no,yes,no,yes,no,3,2,3,4,3,3,0,9,8,10,Portuguese,TRUE,3
679,GP,M,18,U,LE3,T,4,3,teacher,services,course,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,4,1,3,1,2,1,0,10,10,10,Portuguese,TRUE,4
680,GP,M,18,U,GT3,T,1,2,at_home,other,home,other,2,1,0,no,no,no,no,no,no,yes,no,3,3,4,2,4,4,7,10,10,11,Portuguese,TRUE,2
681,GP,M,17,U,LE3,A,4,1,services,other,home,mother,2,1,0,no,no,no,yes,yes,yes,yes,yes,4,3,4,2,4,5,7,11,11,10,Portuguese,TRUE,4
682,GP,M,17,U,LE3,A,3,2,teacher,services,home,mother,1,1,0,no,no,no,no,yes,yes,yes,no,4,3,4,3,4,3,7,13,13,13,Portuguese,TRUE,3
683,GP,F,18,R,LE3,T,1,1,at_home,other,reputation,mother,2,3,0,no,yes,no,yes,yes,yes,no,no,5,1,2,1,1,3,1,17,17,18,Portuguese,TRUE,1
684,GP,F,18,U,GT3,T,1,1,other,other,home,mother,2,2,0,yes,no,no,yes,yes,yes,yes,no,5,3,4,1,1,4,0,12,13,13,Portuguese,TRUE,1
685,GP,F,17,U,GT3,T,2,2,other,other,course,mother,1,2,0,no,yes,no,no,no,yes,yes,no,5,3,4,1,2,5,7,12,12,14,Portuguese,TRUE,2
686,GP,F,18,U,GT3,T,2,1,other,other,reputation,mother,2,2,0,no,no,no,yes,yes,yes,yes,yes,4,2,1,1,1,5,7,12,13,14,Portuguese,TRUE,2
687,GP,M,17,U,GT3,T,1,1,other,other,reputation,father,1,2,0,no,no,no,no,no,yes,yes,no,4,2,3,1,2,4,0,12,12,12,Portuguese,TRUE,1
688,GP,F,18,U,GT3,T,2,2,at_home,at_home,other,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,2,3,1,2,2,0,18,18,18,Portuguese,TRUE,2
689,GP,F,17,U,GT3,T,1,1,services,teacher,reputation,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,2,3,1,1,3,0,13,13,14,Portuguese,TRUE,1
690,GP,M,18,U,GT3,T,2,1,services,services,reputation,mother,1,3,0,no,no,no,yes,yes,yes,yes,no,4,1,4,1,3,2,0,14,15,15,Portuguese,TRUE,2
691,GP,M,18,U,LE3,A,4,4,teacher,teacher,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,2,0,17,17,17,Portuguese,TRUE,4
692,GP,M,18,U,GT3,T,4,2,teacher,other,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4,2,2,1,4,5,1,15,16,16,Portuguese,TRUE,4
693,GP,F,17,U,GT3,T,4,3,health,services,reputation,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,1,2,1,2,3,0,17,18,18,Portuguese,TRUE,4
694,GP,F,17,R,LE3,T,3,1,services,other,reputation,mother,2,3,0,no,yes,no,no,yes,yes,no,no,3,1,2,1,1,3,0,18,19,19,Portuguese,TRUE,3
695,GP,M,18,R,LE3,T,3,2,services,other,reputation,mother,2,3,0,no,yes,no,yes,yes,yes,yes,no,5,3,2,1,1,4,0,14,15,15,Portuguese,TRUE,3
696,GP,M,17,U,GT3,T,3,3,health,other,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,3,5,0,14,15,15,Portuguese,TRUE,3
697,GP,F,19,U,GT3,T,4,4,health,other,reputation,other,2,2,0,no,yes,no,yes,yes,yes,yes,no,2,2,4,2,3,2,1,14,13,13,Portuguese,TRUE,4
698,GP,F,18,U,LE3,T,4,3,other,other,home,other,2,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,4,1,2,2,0,13,14,14,Portuguese,TRUE,4
699,GP,F,18,U,GT3,T,4,3,other,other,reputation,father,1,3,0,no,yes,no,no,yes,yes,yes,no,4,2,3,1,1,3,0,16,17,17,Portuguese,TRUE,4
700,GP,M,18,U,LE3,T,4,4,teacher,teacher,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,1,3,2,2,2,1,0,18,18,17,Portuguese,TRUE,4
701,GP,F,18,U,LE3,A,4,4,health,other,home,mother,1,2,0,no,yes,yes,no,yes,yes,yes,yes,4,1,4,1,1,4,0,14,15,15,Portuguese,TRUE,4
702,GP,M,17,U,LE3,T,4,4,other,teacher,home,father,2,1,0,no,no,no,no,yes,yes,yes,no,4,1,1,2,2,5,0,12,13,13,Portuguese,TRUE,4
703,GP,F,17,R,GT3,T,4,4,services,services,reputation,mother,2,3,0,no,yes,no,yes,yes,yes,yes,no,5,2,4,1,1,5,0,7,7,8,Portuguese,FALSE,4
704,GP,F,17,U,GT3,T,4,2,other,other,reputation,mother,2,3,0,no,yes,no,no,yes,yes,yes,no,4,2,3,1,1,3,0,16,16,16,Portuguese,TRUE,4
705,GP,F,17,U,GT3,T,3,2,health,health,reputation,father,1,3,0,no,yes,no,yes,no,yes,yes,no,5,1,2,1,2,5,0,18,18,18,Portuguese,TRUE,3
706,GP,M,19,R,LE3,T,2,1,at_home,services,course,mother,2,3,1,no,no,no,yes,yes,yes,yes,yes,4,2,1,1,1,5,0,9,10,11,Portuguese,TRUE,2
707,GP,M,20,U,GT3,A,3,2,services,other,course,other,1,1,2,no,no,no,yes,yes,yes,no,no,5,3,3,1,1,5,0,14,15,15,Portuguese,TRUE,3
708,GP,M,19,R,GT3,T,3,3,other,services,reputation,father,1,2,0,no,no,no,yes,yes,yes,no,yes,4,3,3,1,2,5,0,10,10,11,Portuguese,TRUE,3
709,GP,F,18,U,GT3,T,1,4,other,teacher,home,mother,1,2,0,yes,yes,no,no,no,yes,no,yes,3,3,4,1,2,5,1,10,10,11,Portuguese,TRUE,4
710,GP,F,18,U,GT3,T,2,1,services,other,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,5,2,3,1,2,1,1,12,12,15,Portuguese,TRUE,2
711,GP,F,17,U,GT3,T,2,3,other,other,course,father,2,2,0,no,no,no,yes,yes,yes,yes,yes,4,1,1,1,1,3,1,11,12,14,Portuguese,TRUE,3
712,GP,F,17,R,GT3,T,4,4,teacher,teacher,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,4,3,4,1,1,5,1,15,16,17,Portuguese,TRUE,4
713,GP,F,18,U,GT3,T,4,3,other,other,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,2,4,1,1,5,1,14,15,17,Portuguese,TRUE,4
714,GP,F,18,U,LE3,T,4,3,health,services,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,3,1,4,1,4,1,7,12,12,15,Portuguese,TRUE,4
715,GP,F,17,R,GT3,T,3,4,at_home,services,course,father,1,3,0,no,yes,no,yes,no,yes,yes,no,4,2,4,2,4,5,1,15,15,17,Portuguese,TRUE,4
716,GP,F,18,U,GT3,T,3,3,at_home,other,course,father,1,2,0,no,yes,no,no,yes,yes,yes,no,4,1,4,1,1,3,7,11,12,14,Portuguese,TRUE,3
717,GP,M,19,U,GT3,T,4,2,health,other,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,yes,5,3,4,1,1,1,7,11,10,10,Portuguese,TRUE,4
718,GP,F,18,U,GT3,T,4,4,teacher,other,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,4,3,3,5,0,12,11,13,Portuguese,TRUE,4
719,GP,F,18,U,GT3,T,3,4,other,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,5,3,4,1,1,1,3,11,12,14,Portuguese,TRUE,4
720,GP,F,17,U,GT3,T,4,4,health,health,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,5,2,4,1,2,5,1,14,15,17,Portuguese,TRUE,4
721,GP,F,17,U,GT3,A,4,3,services,services,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,5,1,2,1,2,5,7,15,14,17,Portuguese,TRUE,4
722,GP,F,17,U,LE3,A,3,3,services,other,home,mother,1,2,0,yes,yes,no,no,yes,yes,yes,no,5,2,3,1,1,5,0,12,12,13,Portuguese,TRUE,3
723,GP,F,17,U,LE3,T,2,1,other,other,home,father,1,2,0,no,no,no,yes,yes,yes,yes,no,4,1,3,2,2,2,1,11,12,14,Portuguese,TRUE,2
724,GP,M,18,U,LE3,T,4,4,other,other,reputation,father,1,1,0,no,yes,no,no,yes,yes,yes,no,4,1,4,3,4,5,1,8,9,11,Portuguese,TRUE,4
725,GP,F,19,U,GT3,T,1,1,other,other,course,other,3,3,0,no,no,no,yes,yes,no,no,yes,1,3,4,4,3,5,7,10,10,11,Portuguese,TRUE,1
726,GP,F,19,U,LE3,A,1,1,other,other,course,other,3,2,2,no,yes,no,no,no,yes,yes,yes,5,2,4,1,1,4,1,8,8,9,Portuguese,FALSE,1
727,GP,F,18,U,GT3,T,2,2,other,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,4,2,4,2,4,5,1,10,10,10,Portuguese,TRUE,2
728,GP,F,17,U,GT3,T,2,2,other,other,course,mother,1,2,0,no,yes,no,no,yes,yes,no,yes,4,1,2,1,1,3,3,14,13,13,Portuguese,TRUE,2
729,GP,F,17,R,LE3,T,2,2,services,services,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,3,2,2,2,2,3,0,11,11,10,Portuguese,TRUE,2
730,GP,F,17,U,GT3,T,3,1,services,services,course,father,1,3,0,no,yes,no,no,no,yes,yes,no,3,3,3,2,3,5,0,17,18,17,Portuguese,TRUE,3
731,GP,F,17,U,LE3,T,0,2,at_home,at_home,home,father,2,3,0,no,no,no,no,yes,yes,yes,no,3,2,3,2,3,2,0,14,14,15,Portuguese,TRUE,2
732,GP,F,18,U,GT3,T,1,1,other,other,home,mother,2,3,0,no,no,no,yes,yes,yes,yes,no,4,3,4,1,2,2,0,14,14,14,Portuguese,TRUE,1
733,GP,M,18,U,GT3,T,4,4,other,other,course,mother,1,3,0,no,no,no,yes,yes,yes,yes,no,4,2,3,2,2,3,0,13,14,13,Portuguese,TRUE,4
734,GP,M,17,U,GT3,T,3,3,other,services,reputation,mother,1,1,0,no,no,no,yes,no,yes,yes,no,4,2,4,3,4,5,0,17,18,17,Portuguese,TRUE,3
735,GP,M,17,R,GT3,T,2,2,services,other,course,mother,4,1,0,no,yes,no,no,yes,yes,yes,no,4,3,4,5,4,4,1,11,10,10,Portuguese,TRUE,2
736,GP,F,17,U,GT3,T,4,4,teacher,services,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,3,4,0,13,12,13,Portuguese,TRUE,4
737,GP,F,17,U,GT3,T,4,4,teacher,teacher,course,mother,2,3,0,no,yes,no,no,no,yes,yes,yes,4,2,3,1,2,4,3,15,14,15,Portuguese,TRUE,4
738,GP,F,17,U,GT3,T,3,3,at_home,other,course,mother,1,1,0,no,yes,yes,yes,yes,yes,yes,no,4,1,4,2,4,5,1,11,12,11,Portuguese,TRUE,3
739,GP,M,18,U,LE3,T,2,2,other,other,course,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,no,4,3,4,2,4,5,0,11,11,12,Portuguese,TRUE,2
740,GP,M,19,R,GT3,T,3,2,at_home,services,home,other,1,1,0,no,yes,no,no,no,yes,no,yes,5,2,4,2,2,5,0,11,10,10,Portuguese,TRUE,3
741,GP,F,18,U,GT3,T,2,2,at_home,other,course,mother,4,2,0,no,no,no,yes,yes,yes,no,yes,4,1,4,1,1,2,1,10,9,10,Portuguese,TRUE,2
742,GP,F,17,R,GT3,T,2,4,at_home,other,course,father,1,3,0,no,yes,no,no,yes,yes,yes,yes,4,3,3,1,1,5,0,15,15,15,Portuguese,TRUE,4
743,GP,M,18,U,GT3,T,2,2,other,other,reputation,mother,1,1,0,no,no,no,no,no,yes,yes,no,5,3,2,1,2,5,5,15,14,15,Portuguese,TRUE,2
744,GP,F,18,U,GT3,T,3,3,services,services,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5,2,4,1,1,4,7,10,11,12,Portuguese,TRUE,3
745,GP,F,18,U,LE3,T,2,2,other,other,home,other,1,2,0,no,no,no,yes,no,yes,yes,yes,4,2,3,1,1,2,0,10,9,12,Portuguese,TRUE,2
746,GP,F,18,R,GT3,T,2,2,at_home,other,course,mother,2,3,0,no,no,no,yes,yes,yes,no,no,4,3,4,1,1,4,5,14,13,14,Portuguese,TRUE,2
747,GP,F,17,U,GT3,T,3,4,services,other,course,mother,1,3,0,no,no,no,no,yes,yes,yes,no,4,3,4,1,3,5,7,11,13,14,Portuguese,TRUE,4
748,GP,F,17,U,GT3,T,3,2,other,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,2,2,2,3,2,0,12,13,15,Portuguese,TRUE,3
749,GP,F,18,U,LE3,T,3,3,services,services,home,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,5,2,3,1,1,1,3,14,14,15,Portuguese,TRUE,3
750,GP,F,17,R,GT3,A,3,2,other,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,2,3,2,3,2,0,14,14,16,Portuguese,TRUE,3
751,GP,M,18,U,GT3,T,4,4,teacher,services,home,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,3,2,2,2,0,12,12,13,Portuguese,TRUE,4
752,GP,M,18,U,LE3,T,3,4,services,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,2,3,1,3,5,5,16,16,17,Portuguese,TRUE,4
753,GP,F,17,U,GT3,A,2,2,at_home,at_home,home,father,1,2,0,no,yes,no,no,yes,yes,yes,yes,3,2,1,1,2,4,7,10,12,14,Portuguese,TRUE,2
754,GP,F,18,U,GT3,T,2,3,at_home,other,course,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,2,3,1,2,3,0,11,12,14,Portuguese,TRUE,3
755,GP,F,18,U,GT3,T,3,2,other,services,other,mother,1,3,0,no,no,no,no,yes,yes,yes,yes,5,3,3,2,3,1,3,14,16,17,Portuguese,TRUE,3
756,GP,M,18,R,GT3,T,4,3,teacher,services,course,mother,1,3,0,no,no,no,no,yes,yes,yes,yes,5,2,2,1,2,4,3,15,14,17,Portuguese,TRUE,4
757,GP,M,18,U,GT3,T,4,3,teacher,other,course,mother,1,3,0,no,yes,no,no,yes,yes,yes,yes,5,3,4,2,3,5,0,14,13,14,Portuguese,TRUE,4
758,GP,F,17,U,GT3,T,4,3,health,other,reputation,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,3,3,1,3,4,0,11,12,13,Portuguese,TRUE,4
759,GP,F,17,U,GT3,T,2,1,services,other,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,yes,4,2,4,2,2,1,7,12,15,15,Portuguese,TRUE,2
760,GP,F,17,U,GT3,T,2,1,services,other,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,4,2,4,4,3,12,16,16,Portuguese,TRUE,2
761,GP,F,19,U,LE3,A,2,3,at_home,other,home,other,2,1,1,no,no,no,no,yes,no,yes,no,2,1,3,3,4,5,7,10,11,11,Portuguese,TRUE,3
762,GP,F,17,U,GT3,T,3,1,other,at_home,home,mother,1,1,1,no,yes,yes,no,yes,yes,yes,yes,4,1,2,1,1,3,5,10,13,13,Portuguese,TRUE,3
763,GP,F,21,U,LE3,T,4,4,other,other,reputation,other,1,3,2,no,no,yes,yes,yes,yes,yes,no,3,2,2,1,1,5,0,9,12,12,Portuguese,TRUE,4
764,GP,M,18,U,LE3,T,2,2,services,services,reputation,mother,1,2,0,no,yes,no,yes,no,no,yes,no,4,3,4,1,3,3,7,9,11,12,Portuguese,TRUE,2
765,GP,M,18,U,LE3,A,3,4,other,other,reputation,other,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,2,4,1,4,2,7,13,14,15,Portuguese,TRUE,4
766,GP,F,17,U,GT3,T,2,2,services,services,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,4,1,3,4,0,13,17,17,Portuguese,TRUE,2
767,GP,M,17,U,LE3,A,4,4,health,other,reputation,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,3,2,1,2,4,1,12,15,15,Portuguese,TRUE,4
768,GP,F,18,U,LE3,T,4,2,teacher,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,1,2,1,1,3,0,14,17,17,Portuguese,TRUE,4
